상세도로망 Level6 링크ID,도로등급,링크 길이,도로명,시도명,시군구명,읍면동명,시간적범위,평일주말,혼잡시간강도
53680366802,107,0.059,길호1길,전라남도,광양시,중마동,전일,평일,96.3
53680366801,107,0.059,길호1길,전라남도,광양시,중마동,전일,평일,95.5
53680258001,107,0.059,자작길,전라남도,광양시,중마동,전일,평일,92.9
53680258002,107,0.059,자작길,전라남도,광양시,중마동,전일,평일,96.6
53680018802,107,0.059,중동로,전라남도,광양시,중마동,전일,평일,82.3
53680018801,107,0.059,중동로,전라남도,광양시,중마동,전일,평일,94.9
53680811401,107,0.059,진등6길,전라남도,광양시,중마동,전일,평일,91.8
53680811402,107,0.059,진등6길,전라남도,광양시,중마동,전일,평일,97.7
53680675801,107,0.06,,전라남도,광양시,중마동,전일,평일,100
53680675802,107,0.06,,전라남도,광양시,중마동,전일,평일,100
53680400701,107,0.06,광장로,전라남도,광양시,중마동,전일,평일,77
53680400702,107,0.06,광장로,전라남도,광양시,중마동,전일,평일,96.9
53680159302,107,0.06,무등길,전라남도,광양시,중마동,전일,평일,80.9
53680159301,107,0.06,무등길,전라남도,광양시,중마동,전일,평일,83.4
53680516701,107,0.06,불로로,전라남도,광양시,중마동,전일,평일,42.6
53680024401,107,0.06,불로로,전라남도,광양시,중마동,전일,평일,33.9
53680024402,107,0.06,불로로,전라남도,광양시,중마동,전일,평일,90.9
53680516702,107,0.06,불로로,전라남도,광양시,중마동,전일,평일,96.3
53680840201,107,0.06,아미2길,전라남도,광양시,중마동,전일,평일,69.6
53680840202,107,0.06,아미2길,전라남도,광양시,중마동,전일,평일,72.9
53680789001,107,0.06,중마로,전라남도,광양시,중마동,전일,평일,15.7
53680789002,107,0.06,중마로,전라남도,광양시,중마동,전일,평일,14.4
53680750401,107,0.061,,전라남도,광양시,중마동,전일,평일,88
53680750402,107,0.061,,전라남도,광양시,중마동,전일,평일,98.6
53680154801,107,0.061,사동로,전라남도,광양시,중마동,전일,평일,35
53680154802,107,0.061,사동로,전라남도,광양시,중마동,전일,평일,30.3
53680592202,107,0.061,오류로,전라남도,광양시,중마동,전일,평일,47.5
53680592201,107,0.061,오류로,전라남도,광양시,중마동,전일,평일,87.9
53680468002,107,0.061,중마중앙로,전라남도,광양시,중마동,전일,평일,81
53680468001,107,0.061,중마중앙로,전라남도,광양시,중마동,전일,평일,90.3
53680464201,107,0.062,중마중앙로,전라남도,광양시,중마동,전일,평일,46.5
53680464202,107,0.062,중마중앙로,전라남도,광양시,중마동,전일,평일,95.1
53680461201,107,0.062,항만대로,전라남도,광양시,중마동,전일,평일,10.7
53680461202,107,0.062,항만대로,전라남도,광양시,중마동,전일,평일,71
53680365802,107,0.063,길호2길,전라남도,광양시,중마동,전일,평일,97.8
53680365801,107,0.063,길호2길,전라남도,광양시,중마동,전일,평일,97.5
53680592501,107,0.063,오류로,전라남도,광양시,중마동,전일,평일,33.2
53680592502,107,0.063,오류로,전라남도,광양시,중마동,전일,평일,93
53680039201,107,0.063,제철로,전라남도,광양시,중마동,전일,평일,9.9
53680039202,107,0.063,제철로,전라남도,광양시,중마동,전일,평일,97.8
53680811001,107,0.063,진등길,전라남도,광양시,중마동,전일,평일,76.4
53680811002,107,0.063,진등길,전라남도,광양시,중마동,전일,평일,96
53680749401,107,0.064,,전라남도,광양시,중마동,전일,평일,75.9
53680749402,107,0.064,,전라남도,광양시,중마동,전일,평일,88.7
53680362301,107,0.064,길호길,전라남도,광양시,중마동,전일,평일,72
53680362302,107,0.064,길호길,전라남도,광양시,중마동,전일,평일,75
53680140401,107,0.064,불로로,전라남도,광양시,중마동,전일,평일,56.9
53680140402,107,0.064,불로로,전라남도,광양시,중마동,전일,평일,96.5
53680467901,107,0.064,시청로,전라남도,광양시,중마동,전일,평일,58.9
53680845001,107,0.064,중마로,전라남도,광양시,중마동,전일,평일,90.7
53680845002,107,0.064,중마로,전라남도,광양시,중마동,전일,평일,93.6
53680300001,107,0.064,중마중앙로,전라남도,광양시,중마동,전일,평일,38.9
53680300002,107,0.064,중마중앙로,전라남도,광양시,중마동,전일,평일,90.2
53680404102,107,0.065,공영로,전라남도,광양시,중마동,전일,평일,78.6
53680404101,107,0.065,공영로,전라남도,광양시,중마동,전일,평일,77.1
53680402302,107,0.065,광장로,전라남도,광양시,중마동,전일,평일,40.5
53680402301,107,0.065,광장로,전라남도,광양시,중마동,전일,평일,48.1
53680814601,107,0.065,자작길,전라남도,광양시,중마동,전일,평일,96.8
53680814602,107,0.065,자작길,전라남도,광양시,중마동,전일,평일,96.3
53680007502,107,0.065,중동로,전라남도,광양시,중마동,전일,평일,86.5
53680007501,107,0.065,중동로,전라남도,광양시,중마동,전일,평일,98.5
53680609901,107,0.066,광장로,전라남도,광양시,중마동,전일,평일,59.7
53680609902,107,0.066,광장로,전라남도,광양시,중마동,전일,평일,91.5
53680814001,107,0.066,자작길,전라남도,광양시,중마동,전일,평일,93.8
53680023201,107,0.066,중마로,전라남도,광양시,중마동,전일,평일,39.4
53680023202,107,0.066,중마로,전라남도,광양시,중마동,전일,평일,92
53680461402,107,0.066,항만9로,전라남도,광양시,중마동,전일,평일,74.5
53680461401,107,0.066,항만9로,전라남도,광양시,중마동,전일,평일,74.6
53680165202,107,0.067,사동로,전라남도,광양시,중마동,전일,평일,40.2
53680165201,107,0.067,사동로,전라남도,광양시,중마동,전일,평일,91.8
53680755001,107,0.068,,전라남도,광양시,중마동,전일,평일,19.7
53680755002,107,0.068,,전라남도,광양시,중마동,전일,평일,84
53680393501,107,0.068,진등길,전라남도,광양시,중마동,전일,평일,69.6
53680393502,107,0.068,진등길,전라남도,광양시,중마동,전일,평일,75.6
53680399201,107,0.069,동광길,전라남도,광양시,중마동,전일,평일,97.1
53680399202,107,0.069,동광길,전라남도,광양시,중마동,전일,평일,98.8
53680278501,107,0.07,,전라남도,광양시,중마동,전일,평일,70.5
53680278502,107,0.07,,전라남도,광양시,중마동,전일,평일,79.2
53680063401,107,0.07,,전라남도,광양시,중마동,전일,평일,95.2
53680063402,107,0.07,,전라남도,광양시,중마동,전일,평일,95
53680404001,107,0.07,공영로,전라남도,광양시,중마동,전일,평일,50.9
53680404002,107,0.07,공영로,전라남도,광양시,중마동,전일,평일,96.1
53680515602,107,0.07,길호5길,전라남도,광양시,중마동,전일,평일,93.3
53680515601,107,0.07,길호5길,전라남도,광양시,중마동,전일,평일,95.9
53680308201,107,0.07,동광길,전라남도,광양시,중마동,전일,평일,79.9
53680308202,107,0.07,동광길,전라남도,광양시,중마동,전일,평일,82.9
53680396202,107,0.07,중마로,전라남도,광양시,중마동,전일,평일,26.3
53680715601,107,0.07,중마로,전라남도,광양시,중마동,전일,평일,15.4
53680396201,107,0.07,중마로,전라남도,광양시,중마동,전일,평일,62.1
53680715602,107,0.07,중마로,전라남도,광양시,중마동,전일,평일,97.6
53680281902,107,0.07,중마청룡길,전라남도,광양시,중마동,전일,평일,87.6
53680281901,107,0.07,중마청룡길,전라남도,광양시,중마동,전일,평일,92.8
53680811602,107,0.07,진등6길,전라남도,광양시,중마동,전일,평일,87.6
53680811601,107,0.07,진등6길,전라남도,광양시,중마동,전일,평일,90.7
53680864001,107,0.071,,전라남도,광양시,중마동,전일,평일,94.4
53680864002,107,0.071,,전라남도,광양시,중마동,전일,평일,97.7
53680393302,107,0.071,,전라남도,광양시,중마동,전일,평일,99.8
53680393301,107,0.071,,전라남도,광양시,중마동,전일,평일,100
53680402001,107,0.071,광장로,전라남도,광양시,중마동,전일,평일,95.4
53680402002,107,0.071,광장로,전라남도,광양시,중마동,전일,평일,96
53680150201,107,0.071,구마2길,전라남도,광양시,중마동,전일,평일,96.1
53680150202,107,0.071,구마2길,전라남도,광양시,중마동,전일,평일,96.7
53680363302,107,0.071,길호길,전라남도,광양시,중마동,전일,평일,98.4
53680363301,107,0.071,길호길,전라남도,광양시,중마동,전일,평일,98.7
53680274301,107,0.071,불로로,전라남도,광양시,중마동,전일,평일,78
53680274302,107,0.071,불로로,전라남도,광양시,중마동,전일,평일,73.3
53680152502,107,0.071,사동로,전라남도,광양시,중마동,전일,평일,72.9
53680152501,107,0.071,사동로,전라남도,광양시,중마동,전일,평일,76.3
53680308001,107,0.071,중마청룡길,전라남도,광양시,중마동,전일,평일,93.3
53680308002,107,0.071,중마청룡길,전라남도,광양시,중마동,전일,평일,91
53680134501,107,0.072,오류5길,전라남도,광양시,중마동,전일,평일,92.7
53680708501,107,0.072,항만11로,전라남도,광양시,중마동,전일,평일,9.6
53680708502,107,0.072,항만11로,전라남도,광양시,중마동,전일,평일,4.4
53680377901,107,0.072,항만11로,전라남도,광양시,중마동,전일,평일,9.5
53680377902,107,0.072,항만11로,전라남도,광양시,중마동,전일,평일,12.9
53680134301,107,0.073,공영로,전라남도,광양시,중마동,전일,평일,83.2
53680134302,107,0.073,공영로,전라남도,광양시,중마동,전일,평일,93.7
53680371201,107,0.073,제철로,전라남도,광양시,중마동,전일,평일,17.6
53680371202,107,0.073,제철로,전라남도,광양시,중마동,전일,평일,89.7
53680188702,107,0.074,광장로,전라남도,광양시,중마동,전일,평일,63.6
53680188701,107,0.074,광장로,전라남도,광양시,중마동,전일,평일,97.8
53680362902,107,0.074,길호2길,전라남도,광양시,중마동,전일,평일,97.5
53680362901,107,0.074,길호2길,전라남도,광양시,중마동,전일,평일,97.5
53680362001,107,0.074,길호길,전라남도,광양시,중마동,전일,평일,63.1
53680362002,107,0.074,길호길,전라남도,광양시,중마동,전일,평일,72.8
53680396602,107,0.074,중마용소길,전라남도,광양시,중마동,전일,평일,98.7
53680396601,107,0.074,중마용소길,전라남도,광양시,중마동,전일,평일,99.8
53680650401,107,0.074,중마중앙로,전라남도,광양시,중마동,전일,평일,34.1
53680255901,107,0.074,진등길,전라남도,광양시,중마동,전일,평일,72.8
53680255902,107,0.074,진등길,전라남도,광양시,중마동,전일,평일,89.4
53680761601,107,0.074,청암로,전라남도,광양시,중마동,전일,평일,3.1
53680761602,107,0.074,청암로,전라남도,광양시,중마동,전일,평일,6
53680377701,107,0.075,,전라남도,광양시,중마동,전일,평일,88.2
53680377702,107,0.075,,전라남도,광양시,중마동,전일,평일,94.5
53680395201,107,0.075,중마로,전라남도,광양시,중마동,전일,평일,41.1
53680395202,107,0.075,중마로,전라남도,광양시,중마동,전일,평일,69.8
53680750601,107,0.076,,전라남도,광양시,중마동,전일,평일,98.1
53680312701,107,0.076,중마로,전라남도,광양시,중마동,전일,평일,30.3
53680778402,107,0.077,,전라남도,광양시,중마동,전일,평일,63.6
53680778401,107,0.077,,전라남도,광양시,중마동,전일,평일,80.5
53680063601,107,0.077,,전라남도,광양시,중마동,전일,평일,90.6
53680063602,107,0.077,,전라남도,광양시,중마동,전일,평일,100
53680007301,107,0.077,동광길,전라남도,광양시,중마동,전일,평일,94.9
53680007302,107,0.077,동광길,전라남도,광양시,중마동,전일,평일,95
53680271901,107,0.077,사동로,전라남도,광양시,중마동,전일,평일,46.2
53680271902,107,0.077,사동로,전라남도,광양시,중마동,전일,평일,71
53680016802,107,0.077,오류로,전라남도,광양시,중마동,전일,평일,65.8
53680016801,107,0.077,오류로,전라남도,광양시,중마동,전일,평일,70.5
53680311202,107,0.077,중동1길,전라남도,광양시,중마동,전일,평일,98.7
53680599801,107,0.077,항만13로,전라남도,광양시,중마동,전일,평일,86.1
53680599802,107,0.077,항만13로,전라남도,광양시,중마동,전일,평일,98.4
53680020601,107,0.078,제철로,전라남도,광양시,중마동,전일,평일,9.9
53680020602,107,0.078,제철로,전라남도,광양시,중마동,전일,평일,96.8
53680590802,107,0.078,중동로,전라남도,광양시,중마동,전일,평일,20.9
53680590801,107,0.078,중동로,전라남도,광양시,중마동,전일,평일,24.1
53680002501,107,0.078,행정2길,전라남도,광양시,중마동,전일,평일,74
53680002502,107,0.078,행정2길,전라남도,광양시,중마동,전일,평일,71.6
53680021201,107,0.079,백운로,전라남도,광양시,중마동,전일,평일,69.6
53680651002,107,0.079,중마중앙로,전라남도,광양시,중마동,전일,평일,24.1
53680651001,107,0.079,중마중앙로,전라남도,광양시,중마동,전일,평일,34.6
53680258302,107,0.08,등논2길,전라남도,광양시,중마동,전일,평일,74.9
53680258301,107,0.08,등논2길,전라남도,광양시,중마동,전일,평일,71.1
53680039101,107,0.081,제철로,전라남도,광양시,중마동,전일,평일,28.8
53680592701,107,0.082,시청로,전라남도,광양시,중마동,전일,평일,70.1
53680592702,107,0.082,시청로,전라남도,광양시,중마동,전일,평일,85.6
53680748602,107,0.083,길호3길,전라남도,광양시,중마동,전일,평일,71
53680748601,107,0.083,길호3길,전라남도,광양시,중마동,전일,평일,74.8
53680366102,107,0.083,길호길,전라남도,광양시,중마동,전일,평일,99.4
53680366101,107,0.083,길호길,전라남도,광양시,중마동,전일,평일,99.8
53680467502,107,0.083,중동로,전라남도,광양시,중마동,전일,평일,26.7
53680467501,107,0.083,중동로,전라남도,광양시,중마동,전일,평일,29.2
53680024201,107,0.084,백운로,전라남도,광양시,중마동,전일,평일,43.6
53680696002,107,0.084,사동로,전라남도,광양시,중마동,전일,평일,73.5
53680696001,107,0.084,사동로,전라남도,광양시,중마동,전일,평일,85.7
53680147901,107,0.084,중마로,전라남도,광양시,중마동,전일,평일,24
53680147902,107,0.084,중마로,전라남도,광양시,중마동,전일,평일,91
53680364602,107,0.085,길호길,전라남도,광양시,중마동,전일,평일,96.9
53680364601,107,0.085,길호길,전라남도,광양시,중마동,전일,평일,97.8
53680488101,107,0.086,,전라남도,광양시,중마동,전일,평일,99.1
53680403702,107,0.086,광장로,전라남도,광양시,중마동,전일,평일,53.4
53680403701,107,0.086,광장로,전라남도,광양시,중마동,전일,평일,60.5
53680787402,107,0.086,중마로,전라남도,광양시,중마동,전일,평일,28.2
53680787401,107,0.086,중마로,전라남도,광양시,중마동,전일,평일,91.7
53680512602,107,0.086,중마중앙로,전라남도,광양시,중마동,전일,평일,49.8
53680512601,107,0.086,중마중앙로,전라남도,광양시,중마동,전일,평일,49.4
53680763802,107,0.086,청암로,전라남도,광양시,중마동,전일,평일,1.1
53680763801,107,0.086,청암로,전라남도,광양시,중마동,전일,평일,9.8
53680460501,107,0.086,항만9로,전라남도,광양시,중마동,전일,평일,82.6
53680366902,107,0.087,길호길,전라남도,광양시,중마동,전일,평일,98.5
53680154701,107,0.087,사동로,전라남도,광양시,중마동,전일,평일,35.9
53680154702,107,0.087,사동로,전라남도,광양시,중마동,전일,평일,52.8
53680378402,107,0.088,,전라남도,광양시,중마동,전일,평일,99.3
53680378401,107,0.088,,전라남도,광양시,중마동,전일,평일,99
53680748001,107,0.088,길호5길,전라남도,광양시,중마동,전일,평일,93.8
53680748002,107,0.088,길호5길,전라남도,광양시,중마동,전일,평일,95.1
53680463901,107,0.088,백운로,전라남도,광양시,중마동,전일,평일,85.3
53680369602,107,0.089,길호5길,전라남도,광양시,중마동,전일,평일,97.6
53680311501,107,0.089,오류로,전라남도,광양시,중마동,전일,평일,45.2
53680311401,107,0.089,오류로,전라남도,광양시,중마동,전일,평일,48.5
53680311402,107,0.089,오류로,전라남도,광양시,중마동,전일,평일,55.1
53680311502,107,0.089,오류로,전라남도,광양시,중마동,전일,평일,93.5
53680275401,107,0.089,중마로,전라남도,광양시,중마동,전일,평일,70
53680275402,107,0.089,중마로,전라남도,광양시,중마동,전일,평일,96.4
53680752801,107,0.09,,전라남도,광양시,중마동,전일,평일,95.2
53680581601,107,0.09,,전라남도,광양시,중마동,전일,평일,99
53680752802,107,0.09,,전라남도,광양시,중마동,전일,평일,97.6
53680581602,107,0.09,,전라남도,광양시,중마동,전일,평일,99
53680841402,107,0.09,시청로,전라남도,광양시,중마동,전일,평일,89.1
53680841401,107,0.09,시청로,전라남도,광양시,중마동,전일,평일,96.8
53680461901,107,0.09,항만9로,전라남도,광양시,중마동,전일,평일,54
53680461902,107,0.09,항만9로,전라남도,광양시,중마동,전일,평일,94.9
53680460401,107,0.09,항만대로,전라남도,광양시,중마동,전일,평일,14
53680506301,107,0.091,진등6길,전라남도,광양시,중마동,전일,평일,79.2
53680506302,107,0.091,진등6길,전라남도,광양시,중마동,전일,평일,94.4
53680392801,107,0.091,진등길,전라남도,광양시,중마동,전일,평일,91.1
53680392802,107,0.091,진등길,전라남도,광양시,중마동,전일,평일,92.6
53680056201,107,0.092,광장1길,전라남도,광양시,중마동,전일,평일,99.7
53680373602,107,0.092,항만11로,전라남도,광양시,중마동,전일,평일,12.1
53680373601,107,0.092,항만11로,전라남도,광양시,중마동,전일,평일,97.3
53680512701,107,0.093,중마중앙로,전라남도,광양시,중마동,전일,평일,31.1
53680512702,107,0.093,중마중앙로,전라남도,광양시,중마동,전일,평일,91.7
53680369001,107,0.094,길호4길,전라남도,광양시,중마동,전일,평일,87.9
53680369002,107,0.094,길호4길,전라남도,광양시,중마동,전일,평일,94.5
53680715401,107,0.094,제철로,전라남도,광양시,중마동,전일,평일,58.8
53680395901,107,0.094,중마로,전라남도,광양시,중마동,전일,평일,61.2
53680395902,107,0.094,중마로,전라남도,광양시,중마동,전일,평일,88.8
53680513001,107,0.095,중마중앙로,전라남도,광양시,중마동,전일,평일,40.6
53680166301,107,0.095,중마중앙로,전라남도,광양시,중마동,전일,평일,29.2
53680166302,107,0.095,중마중앙로,전라남도,광양시,중마동,전일,평일,45.2
53680513002,107,0.095,중마중앙로,전라남도,광양시,중마동,전일,평일,93.6
53680259901,107,0.097,등논4길,전라남도,광양시,중마동,전일,평일,57.1
53680259902,107,0.097,등논4길,전라남도,광양시,중마동,전일,평일,83.6
53680628501,107,0.097,무등길,전라남도,광양시,중마동,전일,평일,35.3
53680628502,107,0.097,무등길,전라남도,광양시,중마동,전일,평일,45.7
53680310801,107,0.098,중동로,전라남도,광양시,중마동,전일,평일,37.3
53680310802,107,0.098,중동로,전라남도,광양시,중마동,전일,평일,79.6
53680657201,107,0.098,중마로,전라남도,광양시,중마동,전일,평일,45.9
53680657202,107,0.098,중마로,전라남도,광양시,중마동,전일,평일,71.3
53680581901,107,0.098,진등6길,전라남도,광양시,중마동,전일,평일,81.5
53680581902,107,0.098,진등6길,전라남도,광양시,중마동,전일,평일,84.5
53680393402,107,0.098,진등길,전라남도,광양시,중마동,전일,평일,63.6
53680393401,107,0.098,진등길,전라남도,광양시,중마동,전일,평일,71.5
53680778602,107,0.099,,전라남도,광양시,중마동,전일,평일,78.5
53680778601,107,0.099,,전라남도,광양시,중마동,전일,평일,93.6
53680165401,107,0.099,사동로,전라남도,광양시,중마동,전일,평일,50.2
53680165402,107,0.099,사동로,전라남도,광양시,중마동,전일,평일,88.4
53680527001,107,0.099,오류5길,전라남도,광양시,중마동,전일,평일,94.6
53680814402,107,0.099,자작길,전라남도,광양시,중마동,전일,평일,88.8
53680814401,107,0.099,자작길,전라남도,광양시,중마동,전일,평일,93.1
53680068501,107,0.099,자작길,전라남도,광양시,중마동,전일,평일,91.7
53680068502,107,0.099,자작길,전라남도,광양시,중마동,전일,평일,98.5
53680815001,107,0.099,진등2길,전라남도,광양시,중마동,전일,평일,89
53680815002,107,0.099,진등2길,전라남도,광양시,중마동,전일,평일,86.9
53680391701,107,0.099,진등길,전라남도,광양시,중마동,전일,평일,60.2
53680391702,107,0.099,진등길,전라남도,광양시,중마동,전일,평일,97.1
53680361701,107,0.1,길호길,전라남도,광양시,중마동,전일,평일,82.5
53680361702,107,0.1,길호길,전라남도,광양시,중마동,전일,평일,86.7
53680019402,107,0.1,중동로,전라남도,광양시,중마동,전일,평일,44.9
53680019401,107,0.1,중동로,전라남도,광양시,중마동,전일,평일,90.7
53680598601,107,0.1,항만13로,전라남도,광양시,중마동,전일,평일,99.2
53680598602,107,0.1,항만13로,전라남도,광양시,중마동,전일,평일,100
53680012202,107,0.1,행정1길,전라남도,광양시,중마동,전일,평일,90.7
53680012201,107,0.1,행정1길,전라남도,광양시,중마동,전일,평일,94.5
53680011301,107,0.101,,전라남도,광양시,중마동,전일,평일,92.6
53680011302,107,0.101,,전라남도,광양시,중마동,전일,평일,97.3
53680362402,107,0.101,길호2길,전라남도,광양시,중마동,전일,평일,98.1
53680362401,107,0.101,길호2길,전라남도,광양시,중마동,전일,평일,97.2
53680023402,107,0.101,불로로,전라남도,광양시,중마동,전일,평일,46
53680023401,107,0.101,불로로,전라남도,광양시,중마동,전일,평일,84.9
53680024001,107,0.102,중마로,전라남도,광양시,중마동,전일,평일,70.1
53680845101,107,0.102,중마로,전라남도,광양시,중마동,전일,평일,75.3
53680845102,107,0.102,중마로,전라남도,광양시,중마동,전일,평일,85
53680301901,107,0.104,광장로,전라남도,광양시,중마동,전일,평일,58
53680301902,107,0.104,광장로,전라남도,광양시,중마동,전일,평일,40.3
53680753401,107,0.105,,전라남도,광양시,중마동,전일,평일,20.6
53680650801,107,0.105,,전라남도,광양시,중마동,전일,평일,74.1
53680753402,107,0.105,,전라남도,광양시,중마동,전일,평일,87.4
53680768401,107,0.106,,전라남도,광양시,중마동,전일,평일,95.7
53680763601,107,0.106,청암로,전라남도,광양시,중마동,전일,평일,11.6
53680763602,107,0.106,청암로,전라남도,광양시,중마동,전일,평일,72.6
53680134701,107,0.107,공영로,전라남도,광양시,중마동,전일,평일,76.1
53680134702,107,0.107,공영로,전라남도,광양시,중마동,전일,평일,95.4
53680402201,107,0.107,광장로,전라남도,광양시,중마동,전일,평일,55.3
53680402202,107,0.107,광장로,전라남도,광양시,중마동,전일,평일,73.1
53680309101,107,0.107,오류5길,전라남도,광양시,중마동,전일,평일,94
53680594202,107,0.107,행정1길,전라남도,광양시,중마동,전일,평일,90.6
53680594201,107,0.107,행정1길,전라남도,광양시,중마동,전일,평일,92.7
53680011201,107,0.108,,전라남도,광양시,중마동,전일,평일,89.5
53680011202,107,0.108,,전라남도,광양시,중마동,전일,평일,93.9
53680298002,107,0.108,공영로,전라남도,광양시,중마동,전일,평일,65.9
53680298001,107,0.108,공영로,전라남도,광양시,중마동,전일,평일,91.7
53680515501,107,0.108,길호4길,전라남도,광양시,중마동,전일,평일,96.3
53680515502,107,0.108,길호4길,전라남도,광양시,중마동,전일,평일,97.2
53680594001,107,0.108,중동로,전라남도,광양시,중마동,전일,평일,66.8
53680594002,107,0.108,중동로,전라남도,광양시,중마동,전일,평일,78.8
53680851402,107,0.108,중마로,전라남도,광양시,중마동,전일,평일,30.2
53680851401,107,0.108,중마로,전라남도,광양시,중마동,전일,평일,72.9
53680328001,107,0.108,중마로,전라남도,광양시,중마동,전일,평일,78.4
53680328002,107,0.108,중마로,전라남도,광양시,중마동,전일,평일,74.4
53680582401,107,0.109,구마9길,전라남도,광양시,중마동,전일,평일,90.7
53680582402,107,0.109,구마9길,전라남도,광양시,중마동,전일,평일,96.1
53680517401,107,0.109,등논4길,전라남도,광양시,중마동,전일,평일,78.2
53680517402,107,0.109,등논4길,전라남도,광양시,중마동,전일,평일,91.2
53680023301,107,0.109,불로로,전라남도,광양시,중마동,전일,평일,52.2
53680023302,107,0.109,불로로,전라남도,광양시,중마동,전일,평일,71.1
53680469401,107,0.109,시청로,전라남도,광양시,중마동,전일,평일,93.6
53680469402,107,0.109,시청로,전라남도,광양시,중마동,전일,평일,94.6
53680352301,107,0.109,중마로,전라남도,광양시,중마동,전일,평일,6
53680259502,107,0.11,등논4길,전라남도,광양시,중마동,전일,평일,91.9
53680259501,107,0.11,등논4길,전라남도,광양시,중마동,전일,평일,92.6
53680304201,107,0.11,발섬1길,전라남도,광양시,중마동,전일,평일,93.2
53680304202,107,0.11,발섬1길,전라남도,광양시,중마동,전일,평일,96.3
53680715802,107,0.11,중마로,전라남도,광양시,중마동,전일,평일,21
53680715801,107,0.11,중마로,전라남도,광양시,중마동,전일,평일,45.8
53680657001,107,0.11,중마로,전라남도,광양시,중마동,전일,평일,40.3
53680657002,107,0.11,중마로,전라남도,광양시,중마동,전일,평일,48.1
53680163801,107,0.11,중마중앙로,전라남도,광양시,중마동,전일,평일,50.6
53680163802,107,0.11,중마중앙로,전라남도,광양시,중마동,전일,평일,94.7
53680256901,107,0.111,무등길,전라남도,광양시,중마동,전일,평일,55.6
53680256902,107,0.111,무등길,전라남도,광양시,중마동,전일,평일,56
53680327301,107,0.112,구마2길,전라남도,광양시,중마동,전일,평일,89.6
53680327302,107,0.112,구마2길,전라남도,광양시,중마동,전일,평일,91.8
53680256502,107,0.112,진등길,전라남도,광양시,중마동,전일,평일,57.1
53680256501,107,0.112,진등길,전라남도,광양시,중마동,전일,평일,53.9
53680749801,107,0.113,,전라남도,광양시,중마동,전일,평일,95.3
53680600902,107,0.113,,전라남도,광양시,중마동,전일,평일,95.3
53680600901,107,0.113,,전라남도,광양시,중마동,전일,평일,97.9
53680402501,107,0.113,길호길,전라남도,광양시,중마동,전일,평일,94
53680402502,107,0.113,길호길,전라남도,광양시,중마동,전일,평일,98.7
53680298202,107,0.113,아미1길,전라남도,광양시,중마동,전일,평일,94.4
53680298201,107,0.113,아미1길,전라남도,광양시,중마동,전일,평일,94.7
53680007401,107,0.113,중동로,전라남도,광양시,중마동,전일,평일,73
53680007402,107,0.113,중동로,전라남도,광양시,중마동,전일,평일,77.9
53680282501,107,0.113,중마청룡길,전라남도,광양시,중마동,전일,평일,97.9
53680307801,107,0.113,중마청룡길,전라남도,광양시,중마동,전일,평일,98.8
53680307802,107,0.113,중마청룡길,전라남도,광양시,중마동,전일,평일,99.2
53680280401,107,0.113,중마청룡길,전라남도,광양시,중마동,전일,평일,100
53680280402,107,0.113,중마청룡길,전라남도,광양시,중마동,전일,평일,100
53680282502,107,0.113,중마청룡길,전라남도,광양시,중마동,전일,평일,100
53680304502,107,0.114,공영로,전라남도,광양시,중마동,전일,평일,68.7
53680304501,107,0.114,공영로,전라남도,광양시,중마동,전일,평일,90.6
53680043201,107,0.114,발섬3길,전라남도,광양시,중마동,전일,평일,85.4
53680043202,107,0.114,발섬3길,전라남도,광양시,중마동,전일,평일,92.1
53680052901,107,0.115,구마9길,전라남도,광양시,중마동,전일,평일,94.7
53680052902,107,0.115,구마9길,전라남도,광양시,중마동,전일,평일,96.9
53680144302,107,0.115,사동로,전라남도,광양시,중마동,전일,평일,54.1
53680506001,107,0.115,사동로,전라남도,광양시,중마동,전일,평일,56.9
53680506002,107,0.115,사동로,전라남도,광양시,중마동,전일,평일,92.5
53680144301,107,0.115,사동로,전라남도,광양시,중마동,전일,평일,96.4
53680261001,107,0.115,중마로,전라남도,광양시,중마동,전일,평일,21.1
53680261002,107,0.115,중마로,전라남도,광양시,중마동,전일,평일,80.7
53680511301,107,0.116,중마로,전라남도,광양시,중마동,전일,평일,4.9
53680511302,107,0.116,중마로,전라남도,광양시,중마동,전일,평일,74.5
53680039401,107,0.117,중마로,전라남도,광양시,중마동,전일,평일,40.9
53680269602,107,0.117,진등길,전라남도,광양시,중마동,전일,평일,42.7
53680269601,107,0.117,진등길,전라남도,광양시,중마동,전일,평일,45.5
53680042101,107,0.118,발섬3길,전라남도,광양시,중마동,전일,평일,80.1
53680042102,107,0.118,발섬3길,전라남도,광양시,중마동,전일,평일,82.5
53680511601,107,0.118,불로로,전라남도,광양시,중마동,전일,평일,13.1
53680511602,107,0.118,불로로,전라남도,광양시,중마동,전일,평일,17.8
53680166501,107,0.119,등논2길,전라남도,광양시,중마동,전일,평일,68
53680166502,107,0.119,등논2길,전라남도,광양시,중마동,전일,평일,74.3
53680755801,107,0.12,,전라남도,광양시,중마동,전일,평일,60.3
53680755802,107,0.12,,전라남도,광양시,중마동,전일,평일,60.7
53680411901,107,0.12,중마로,전라남도,광양시,중마동,전일,평일,33.4
53680625202,107,0.12,중마로,전라남도,광양시,중마동,전일,평일,45.9
53680411902,107,0.12,중마로,전라남도,광양시,중마동,전일,평일,74.6
